epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,94604.5,0.57562,0.45773,1.05577,0.80495,0.78886,0.87454,0.72428,0.69893,0.74627,1.16116,0.000557,0.000557,0.000557
170,95062.2,0.56051,0.45278,1.0463,0.76142,0.85973,0.85835,0.72647,0.68373,0.82954,1.15319,0.000552875,0.000552875,0.000552875
171,95576.6,0.55826,0.43478,1.05259,0.83831,0.82304,0.89116,0.74586,0.67852,0.679,1.14578,0.00054875,0.00054875,0.00054875
172,96042.1,0.56618,0.43779,1.06101,0.74366,0.81033,0.84891,0.70691,0.70321,0.86012,1.16782,0.000544625,0.000544625,0.000544625
173,96471.8,0.55732,0.45114,1.04714,0.60192,0.78128,0.75615,0.63422,0.69472,1.30354,1.16879,0.0005405,0.0005405,0.0005405
174,96901.2,0.55733,0.43318,1.05112,0.8078,0.77278,0.87613,0.73203,0.68482,0.78454,1.15008,0.000536375,0.000536375,0.000536375
175,97331.1,0.56218,0.4537,1.06099,0.77495,0.82447,0.86494,0.72682,0.6835,0.76759,1.13653,0.00053225,0.00053225,0.00053225
176,97760.2,0.55415,0.46285,1.05067,0.76209,0.79391,0.84802,0.71147,0.67257,0.83406,1.13665,0.000528125,0.000528125,0.000528125
177,98186.9,0.54808,0.44331,1.05158,0.78564,0.78123,0.86985,0.73045,0.68468,0.79031,1.14489,0.000524,0.000524,0.000524
178,98614.7,0.5624,0.43382,1.05678,0.76633,0.8325,0.87975,0.72788,0.70678,0.75201,1.16198,0.000519875,0.000519875,0.000519875
179,99042.7,0.55289,0.41934,1.04255,0.79656,0.80209,0.86381,0.72999,0.67592,0.79808,1.1474,0.00051575,0.00051575,0.00051575
180,99469.2,0.55701,0.43291,1.05339,0.81289,0.78643,0.86092,0.72597,0.68796,0.78668,1.1512,0.000511625,0.000511625,0.000511625
